pk,type,borrow_fee,create_time,borrow_time,member_fk
1767,1,629.21,2022-12-09 20:20:04,1,309
1768,2,586.73,2022-10-09 12:35:34,3,875
1769,2,5207.56,2024-01-22 19:18:23,6,637
1770,2,602.65,2023-12-26 14:09:39,3,476
1771,2,797.74,2023-06-11 08:21:30,2,162
1772,2,2551.85,2024-01-30 14:23:52,4,992
1773,2,3409.28,2023-04-07 08:46:20,2,280
1774,1,2968.96,2023-08-27 23:52:02,1,193
1775,2,3890.94,2023-04-06 10:54:51,4,510
1776,2,8546.47,2023-08-04 20:59:06,2,700
1777,2,1681.71,2023-04-07 18:13:24,4,118
1778,2,2186.44,2023-06-16 20:11:30,2,770
1779,2,8781.61,2022-11-30 23:26:16,5,405
1780,2,8529.03,2022-09-07 14:55:43,2,294
1781,2,7203.50,2022-10-17 10:58:29,3,94
1782,2,7573.09,2023-08-23 05:57:30,2,33
1783,2,5657.52,2024-01-12 08:06:05,2,284
1784,2,7311.49,2024-01-16 04:31:13,4,797
1785,2,3539.79,2022-11-16 20:19:55,3,576
1786,2,8039.02,2023-02-16 15:45:52,4,345
1787,2,6330.91,2023-02-24 11:51:38,3,219
1788,2,6458.84,2024-01-07 19:08:14,2,819
1789,2,2691.41,2023-09-03 08:18:04,4,402
1790,2,3993.78,2023-08-31 23:27:55,2,7
1791,2,4736.05,2023-06-23 12:39:09,4,641
1792,2,6030.48,2023-03-31 03:50:25,2,779
1793,2,4473.40,2023-06-08 10:57:53,3,900
1794,2,3776.75,2023-12-08 13:25:33,2,110
1795,2,4074.21,2023-11-15 15:37:23,3,319
1796,2,8830.75,2023-05-29 06:35:30,3,901
1797,2,8117.54,2023-01-25 23:30:22,3,916
1798,2,7624.44,2023-08-15 00:07:28,3,236
1799,1,2660.98,2023-08-22 23:03:44,1,544
1800,2,4385.01,2023-10-17 22:04:31,3,704
1801,2,8418.20,2022-11-18 11:30:19,4,372
1802,2,8291.08,2023-08-11 00:24:49,4,221
1803,2,3837.85,2023-11-03 22:04:48,3,50
1804,1,8581.54,2023-07-01 11:49:55,1,911
1805,2,6852.71,2023-09-10 09:44:23,3,893
1806,2,7679.06,2022-08-22 04:30:24,3,314
1807,2,8296.79,2023-10-26 04:48:55,2,320
1808,2,5949.29,2024-01-24 18:24:05,3,284
1809,2,2312.61,2022-08-31 17:19:11,3,703
1810,2,3956.19,2023-03-18 08:53:24,2,872
1811,2,1686.95,2023-03-16 20:09:39,3,757
1812,2,7922.67,2022-09-21 02:15:08,2,12
1813,2,899.66,2023-07-12 00:43:14,4,620
1814,2,4550.92,2022-10-19 02:29:39,2,619
1815,2,2344.03,2023-11-05 02:10:14,2,731
1816,2,2328.68,2024-01-05 14:39:29,2,651
1817,2,3940.58,2023-07-25 13:04:26,2,777
1818,2,1282.55,2023-09-20 05:55:33,2,564
1819,1,2249.62,2023-11-25 03:28:38,1,750
1820,2,49.58,2024-01-07 04:33:31,4,754
1821,2,9229.40,2023-07-18 17:58:39,3,553
1822,2,301.48,2023-12-11 23:33:28,2,567
1823,2,8349.29,2024-01-11 05:12:10,3,819
1824,2,2696.78,2023-04-16 06:23:45,5,747
1825,2,4306.12,2022-11-21 12:03:42,5,372
1826,1,5514.02,2023-06-10 11:07:57,1,712
1827,1,9825.58,2023-01-25 15:31:19,1,304
1828,2,7454.53,2023-09-16 11:35:08,3,957
1829,2,6219.67,2023-10-12 08:22:58,2,9
1830,2,8763.23,2022-12-13 15:06:09,2,730
1831,2,301.10,2023-12-01 00:35:09,3,28
1832,2,6616.47,2023-03-04 13:08:48,2,856
1833,2,6797.41,2023-05-04 19:26:01,3,690
1834,2,4045.97,2024-02-03 04:40:46,3,378
1835,2,7963.94,2023-06-13 01:42:05,5,198
1836,2,5100.88,2023-09-18 22:02:50,3,660
1837,1,4946.73,2023-02-12 08:53:40,1,546
1838,2,7780.62,2023-11-09 15:09:38,2,961
1839,1,2319.92,2023-04-07 23:52:34,1,853
1840,2,1341.22,2023-06-27 22:05:33,2,674
1841,2,1621.38,2023-05-17 23:33:12,3,442
1842,2,9900.77,2023-08-02 18:21:12,5,808
1843,2,7482.87,2023-05-18 16:52:54,3,835
1844,2,5420.71,2023-02-15 17:17:10,5,277
1845,2,511.39,2023-03-25 01:18:44,6,709
1846,2,2245.84,2023-12-08 08:42:53,2,750
1847,1,2960.53,2023-09-11 08:52:18,1,532
1848,1,5774.59,2023-12-03 13:59:29,1,414
1849,2,4360.98,2023-05-04 17:06:42,3,608
1850,2,853.17,2023-08-18 10:48:44,2,425
1851,2,7143.34,2022-08-18 14:06:45,4,394
1852,1,4572.42,2023-10-24 08:23:48,1,512
1853,2,2309.39,2023-09-19 12:32:46,3,410
1854,2,8265.53,2023-04-29 00:02:34,5,386
1855,2,1030.62,2023-02-12 10:35:50,3,199
1856,1,4059.58,2023-12-24 21:55:01,1,895
1857,1,4599.72,2022-09-24 04:39:04,1,942
1858,1,3374.43,2023-02-05 22:19:50,1,522
1859,2,2032.21,2022-12-14 17:04:38,3,75
1860,2,2692.35,2023-08-01 15:47:19,3,777
1861,2,3632.51,2023-02-22 02:11:04,3,226
1862,1,3490.70,2023-06-20 19:24:39,1,336
1863,2,7613.64,2024-02-14 14:13:08,3,636
1864,1,1551.84,2022-10-19 15:39:08,1,331
1865,1,7990.37,2022-11-10 11:28:44,1,67
1866,2,2008.64,2023-10-27 10:04:13,4,322
1867,2,2139.55,2023-04-16 19:34:29,2,645
1868,2,4606.84,2022-08-03 21:04:03,2,302
1869,2,1355.20,2023-03-02 14:41:54,4,464
1870,2,8851.75,2023-01-14 10:32:40,3,19
1871,2,8313.82,2023-12-12 11:40:38,3,567
1872,1,7522.50,2022-08-11 14:39:58,1,997
1873,2,7308.29,2023-01-06 15:58:13,7,384
1874,2,1536.69,2022-12-31 05:06:29,3,965
1875,2,8986.94,2023-07-02 07:23:52,2,745
1876,2,7187.08,2023-12-08 05:38:06,4,261
1877,2,7.32,2023-09-05 05:09:44,3,324
1878,1,7316.14,2022-09-11 06:30:06,1,95
1879,1,2797.76,2022-09-29 05:02:04,1,100
1880,2,873.56,2023-11-01 10:26:05,4,986
1881,2,7409.91,2023-07-08 02:34:22,2,557
1882,2,6509.17,2023-06-27 06:09:35,2,762
1883,2,726.06,2023-01-09 10:03:12,2,552
1884,2,9439.87,2024-01-07 14:35:19,2,6
1885,2,6175.03,2023-03-11 01:44:29,2,511
1886,2,9185.78,2023-11-21 12:54:47,3,407
1887,2,3506.61,2024-01-07 03:47:43,4,807
1888,1,7481.71,2022-09-16 16:02:27,1,594
1889,2,5982.58,2023-10-14 11:21:23,3,589
1890,1,1837.15,2023-04-08 02:11:24,1,446
1891,2,3615.51,2023-11-07 14:28:53,6,897
1892,2,2684.64,2024-01-18 10:07:54,3,6
1893,2,286.58,2022-08-25 10:26:41,3,610
1894,2,2924.50,2022-10-14 08:38:08,2,253
1895,2,1327.30,2023-01-21 06:02:36,7,656
1896,2,5349.40,2023-08-02 20:11:47,5,722
1897,1,4623.47,2023-03-24 00:40:07,1,273
1898,2,4919.28,2023-03-06 01:16:34,6,183
1899,2,371.41,2023-03-28 00:22:58,3,379
1900,2,3177.00,2023-07-12 15:50:07,6,827
1901,2,1374.30,2022-09-28 00:22:25,3,685
1902,2,4096.57,2023-03-29 17:23:08,3,702
1903,2,6171.75,2023-06-20 08:17:16,2,89
1904,2,5550.07,2023-11-15 11:07:50,2,49
1905,2,7706.73,2023-04-01 17:02:45,2,273
1906,2,5590.06,2023-05-03 00:32:27,3,937
1907,1,5749.32,2023-01-21 23:43:36,1,643
1908,2,8226.45,2022-09-25 09:17:36,3,387
1909,2,3873.87,2022-08-16 07:14:38,4,153
1910,2,1005.09,2023-11-14 14:46:27,3,731
1911,1,6382.32,2022-07-29 06:26:02,1,172
1912,2,5173.61,2023-11-20 05:45:26,2,149
1913,2,2996.07,2023-03-04 06:13:18,2,13
1914,2,4844.07,2023-04-21 20:18:52,3,645
1915,2,7491.75,2023-12-02 05:28:28,2,194
1916,2,239.28,2023-04-16 20:39:46,4,665
1917,1,4095.32,2023-01-28 00:27:36,1,234
1918,2,9114.28,2023-12-05 10:59:10,4,477
1919,2,2217.68,2023-09-23 18:14:41,3,564
1920,2,434.44,2023-08-25 03:16:55,3,572
1921,2,8762.06,2023-02-19 22:53:27,3,22
1922,2,7682.54,2022-10-04 13:45:36,2,433
1923,2,2051.23,2024-02-02 13:39:06,2,951
1924,2,7710.68,2022-11-08 13:46:04,3,506
1925,2,5146.03,2024-02-13 20:47:32,3,951
1926,2,6510.30,2023-12-27 03:43:18,3,227
1927,2,9069.16,2023-07-30 17:22:03,3,427
1928,2,6370.64,2023-07-23 10:35:44,4,743
1929,1,4452.66,2023-04-28 19:30:11,1,804
1930,2,622.57,2023-02-19 09:58:10,2,759
1931,2,6130.19,2023-12-05 17:29:25,4,28
1932,2,3532.15,2022-11-25 17:12:24,2,547
1933,2,6428.42,2023-08-31 01:20:44,2,582
1934,2,3639.99,2023-08-14 18:12:53,3,829
1935,2,2594.24,2022-12-12 19:22:20,2,133
1936,2,8471.91,2023-07-26 13:29:30,3,453
1937,2,7723.04,2023-04-27 23:19:52,5,665
1938,2,2612.98,2022-10-29 01:46:39,3,878
1939,2,4855.60,2023-02-17 08:27:52,3,501
1940,2,4706.66,2023-06-19 17:46:09,4,612
1941,1,7024.51,2022-09-06 00:46:16,1,939
1942,2,6482.96,2023-02-13 13:27:34,3,521
1943,1,7969.12,2022-11-29 19:26:33,1,292
1944,2,8492.82,2023-07-03 08:07:11,2,935
1945,2,2145.08,2023-02-10 16:23:49,3,718
1946,2,3496.34,2023-01-17 04:25:45,4,178
1947,2,7706.27,2023-06-19 17:36:21,2,579
1948,2,6961.94,2023-06-24 00:53:35,3,579
1949,2,1525.69,2024-01-17 02:53:27,5,797
1950,2,9440.49,2023-10-01 22:31:01,3,182
1951,2,9884.01,2024-01-28 18:56:28,2,468
1952,2,6875.63,2022-10-08 11:13:24,2,862
1953,2,7876.64,2023-04-29 08:15:47,2,804
1954,2,6437.67,2022-09-01 01:33:16,2,527
1955,1,8568.82,2023-03-29 08:21:29,1,62
1956,2,9317.81,2023-02-03 17:50:39,3,991
1957,2,9647.18,2023-04-22 15:59:11,2,266
1958,2,5574.18,2023-07-02 02:12:31,2,336
1959,2,6911.97,2023-05-17 08:46:44,2,122
1960,2,2507.43,2024-01-13 09:44:02,3,590
1961,2,7015.64,2023-11-26 20:49:46,5,549
1962,2,4446.15,2022-12-11 02:35:22,6,405
1963,2,494.10,2024-01-17 20:05:29,4,268
1964,2,8767.87,2023-03-10 17:08:40,4,912
1965,2,2591.77,2024-01-16 07:59:25,2,981
1966,2,977.59,2022-12-30 23:30:29,2,927
1967,2,3163.24,2023-03-09 22:41:16,4,226
1968,2,8899.56,2023-08-08 17:43:41,3,700
1969,2,9991.34,2023-07-31 15:04:27,3,368
1970,2,7283.30,2022-11-03 14:41:35,3,305
1971,2,4337.79,2022-12-24 08:17:57,3,483
1972,2,2112.46,2023-02-28 03:57:02,2,184
1973,2,3780.95,2023-01-26 14:37:16,2,438
1974,2,3322.80,2022-10-11 18:51:43,4,685
1975,2,1801.98,2023-07-11 19:35:38,3,745
1976,1,4172.58,2023-10-29 22:49:59,1,265
1977,2,232.61,2023-07-22 20:40:24,4,535
1978,2,8587.22,2022-12-03 13:29:32,4,435
1979,2,1089.81,2023-09-03 17:41:01,4,572
1980,2,1504.30,2023-04-15 23:26:47,2,166
1981,1,1077.27,2022-12-01 09:50:27,1,297
1982,2,7662.68,2022-12-17 03:00:01,4,554
1983,2,9003.91,2023-09-12 17:09:08,4,143
1984,2,3584.95,2023-09-05 22:56:05,3,33
1985,2,5880.68,2022-10-20 23:58:51,4,875
1986,2,9357.04,2023-11-15 19:30:09,2,979
1987,1,193.15,2023-09-28 05:53:34,1,971
1988,2,6431.90,2023-12-13 17:02:56,3,110
1989,1,902.32,2022-09-15 06:45:15,1,795
1990,2,2926.24,2022-10-29 19:17:24,2,331
1991,2,6587.00,2023-10-31 10:38:08,2,286
1992,2,2119.03,2022-10-09 16:51:29,3,43
1993,2,5394.54,2023-05-08 07:39:57,2,940
1994,2,8195.50,2022-08-22 06:32:16,2,635
1995,2,8965.39,2022-08-17 04:34:46,3,240
1996,2,9868.38,2022-12-11 17:44:21,2,339
1997,2,3825.21,2023-02-04 09:04:38,6,491
1998,1,9007.61,2023-09-12 18:14:12,1,793
1999,2,2162.33,2024-01-29 06:21:44,6,797
2000,2,2707.80,2023-01-01 07:09:52,3,401
2001,2,606.10,2023-12-16 09:52:02,6,902
2002,2,2948.39,2023-06-07 00:22:08,5,375
2003,2,8122.96,2023-01-25 18:25:58,3,531
2004,2,9435.64,2022-10-05 18:40:46,3,105
2005,2,4940.99,2022-09-02 10:13:34,2,96
2006,2,5174.21,2022-12-25 07:24:58,6,16
2007,2,2141.64,2022-10-09 12:04:24,2,176
2008,1,9660.60,2023-11-02 22:35:09,1,566
2009,2,9318.06,2023-03-02 19:56:55,2,470
2010,2,9167.73,2022-10-14 21:29:37,2,363
2011,2,5397.50,2023-12-19 09:20:41,5,855
2012,2,152.12,2023-07-03 18:08:38,4,494
2013,2,3666.33,2023-01-08 16:02:59,8,384
2014,2,3192.77,2023-11-04 20:03:36,2,566
2015,2,9085.30,2023-04-21 01:34:42,4,128
2016,2,7691.32,2023-03-05 01:43:31,2,689
2017,2,7270.15,2022-09-02 21:02:39,4,752
2018,2,6718.01,2024-01-16 06:20:47,4,5
2019,2,1874.17,2023-08-15 15:54:40,6,808
2020,1,9000.66,2022-11-02 16:33:30,1,933
2021,2,2851.98,2022-09-29 01:25:18,2,795
2022,2,6195.90,2023-02-13 02:40:07,4,199
2023,1,6689.35,2023-12-03 18:19:57,1,287
2024,2,1299.00,2023-04-20 21:12:31,2,859
2025,2,1189.52,2023-07-09 14:31:23,3,944
2026,2,4131.95,2023-11-28 07:24:01,3,376
2027,2,7986.80,2023-07-05 00:37:17,5,494
2028,1,844.24,2023-01-18 23:37:04,1,41
2029,2,5459.50,2023-08-04 00:14:16,6,915
2030,2,951.52,2023-05-03 03:10:44,6,628
2031,2,7722.16,2023-07-09 16:10:11,3,698
2032,2,6363.63,2023-06-29 08:29:53,2,252
2033,1,915.38,2022-09-17 01:13:16,1,99
2034,2,2774.59,2023-08-06 20:28:04,4,801
2035,2,7744.37,2023-12-29 17:14:31,4,517
2036,2,7092.19,2022-10-21 03:59:06,4,43
2037,2,9114.02,2023-03-26 08:09:56,2,692
2038,2,4107.73,2022-08-22 05:22:35,2,888
2039,2,7981.89,2024-01-08 08:03:02,2,623
2040,2,5367.22,2023-03-31 01:32:06,3,692
2041,2,434.35,2023-07-31 14:24:21,4,473
2042,2,8283.88,2022-10-04 23:31:35,2,100
2043,2,8448.17,2023-07-12 02:41:57,5,889
2044,1,3930.77,2023-12-11 00:13:09,1,256
2045,2,8783.34,2022-08-09 13:20:14,3,472
2046,2,5598.17,2023-06-19 04:01:36,3,551
2047,2,4205.91,2022-12-25 23:29:16,4,483
2048,2,7810.54,2023-09-10 00:15:11,2,429
2049,1,7989.94,2022-12-09 06:09:36,1,948
2050,2,6231.52,2023-09-15 09:25:10,4,434
2051,2,5491.46,2022-12-06 01:40:32,2,440
2052,2,1755.92,2023-03-29 09:04:31,4,91
2053,2,9428.23,2023-02-02 10:19:38,4,289
2054,2,3136.14,2023-09-18 00:38:24,5,317
2055,2,7083.24,2023-10-09 14:15:25,2,946
2056,1,5899.78,2024-01-04 23:58:53,1,809
2057,1,9497.38,2023-07-22 20:26:01,1,315
2058,2,4484.31,2022-09-12 17:14:33,3,461
2059,2,2501.13,2024-02-18 20:23:32,4,951
2060,2,4641.57,2023-08-06 04:00:24,4,771
2061,2,489.33,2023-11-26 16:04:22,3,828
2062,1,4267.75,2022-10-26 20:12:23,1,250
2063,1,1244.60,2023-07-20 01:25:24,1,742
2064,2,671.74,2022-12-14 08:07:49,4,196
2065,2,9583.62,2022-09-18 15:57:44,2,99
2066,2,6037.50,2023-03-15 03:44:30,5,123
2067,1,7816.61,2023-03-16 19:38:38,1,35
2068,2,1949.85,2023-04-25 13:48:33,3,266
2069,2,6294.34,2023-11-27 14:02:27,2,393
2070,2,442.24,2023-07-05 12:49:05,4,237
2071,2,6124.24,2022-11-08 01:30:32,4,305
2072,2,3006.51,2023-05-19 13:51:34,4,690
2073,2,5540.75,2023-07-10 17:09:32,3,699
2074,2,5724.42,2023-09-13 13:08:23,3,542
2075,1,9552.05,2023-03-07 07:49:57,1,45
2076,2,4667.17,2022-10-05 03:08:49,3,12
2077,2,9772.32,2023-05-22 10:54:08,5,844
2078,2,6864.93,2023-09-28 08:58:12,2,985
2079,2,1439.58,2022-11-22 05:08:45,2,67
2080,2,6595.53,2023-07-07 07:39:15,4,298
2081,1,8602.78,2022-11-24 08:23:49,1,343
2082,2,1921.40,2023-07-09 23:48:20,2,20
2083,2,4802.34,2022-09-24 18:28:07,2,574
2084,2,4967.08,2023-04-13 05:45:12,2,505
2085,2,3244.75,2023-07-03 02:25:38,3,980
2086,2,4564.54,2023-10-28 11:52:58,2,821
2087,1,5835.80,2023-03-26 10:33:32,1,854
2088,1,5704.98,2022-10-02 23:27:26,1,838
2089,2,5639.88,2023-05-15 06:38:09,3,940
2090,2,504.42,2023-02-20 03:05:55,2,701
2091,2,49.57,2022-09-21 09:03:04,3,164
2092,2,6710.14,2023-09-27 04:21:04,3,471
2093,2,9721.93,2023-07-11 03:23:29,8,144
2094,2,9304.23,2023-05-08 03:09:51,4,404
2095,2,5150.10,2022-11-08 08:08:46,3,331
2096,2,5925.60,2022-09-08 05:12:01,2,850
2097,2,3441.58,2023-08-16 17:40:43,4,595
2098,2,2717.98,2022-08-10 16:06:02,3,302
2099,2,8919.86,2024-01-24 16:05:50,5,493
2100,2,3523.21,2023-08-03 08:47:28,6,216
2101,2,4479.02,2024-01-16 05:23:08,4,898
2102,2,7679.31,2023-09-17 14:14:39,6,29
2103,2,4129.02,2023-06-19 11:08:26,3,396
2104,2,4645.54,2022-10-23 18:04:01,4,993
2105,2,6741.98,2023-01-04 07:40:02,2,735
2106,2,2708.98,2023-12-30 21:07:25,2,958
2107,2,5093.11,2022-10-03 16:20:40,4,408
2108,2,9658.63,2022-09-15 01:45:33,2,388
2109,2,4356.62,2023-04-14 01:20:33,2,260
2110,2,9369.23,2024-01-26 00:42:09,5,787
2111,2,3159.77,2023-07-04 03:18:02,3,336
2112,1,7520.14,2022-09-12 23:54:04,1,923
2113,2,4125.94,2023-08-05 15:50:42,2,315
2114,2,7118.43,2023-09-12 06:32:15,2,137
2115,2,6151.50,2022-09-17 23:14:35,2,271
2116,1,4765.57,2023-06-19 03:33:03,1,959
2117,2,8242.63,2023-12-10 01:58:27,2,287
2118,1,6798.04,2023-12-20 18:52:06,1,773
2119,2,5938.54,2023-01-19 15:01:06,5,126
2120,2,1248.90,2023-02-27 06:41:15,4,501
2121,2,2524.11,2023-12-13 17:38:25,4,567
2122,2,7572.17,2023-04-23 10:16:06,3,450
2123,2,1505.58,2023-04-28 19:56:57,2,373
2124,1,4774.88,2023-11-24 20:45:13,1,683
2125,2,5146.13,2023-12-21 11:13:59,3,287
2126,2,8168.45,2022-12-23 04:05:50,5,196
2127,2,898.98,2023-09-03 20:53:08,4,995
2128,2,4062.81,2023-01-01 12:40:58,7,16
2129,2,7355.72,2023-12-11 09:17:28,5,28
2130,1,4787.19,2023-08-01 12:01:12,1,575
2131,2,5972.91,2023-04-11 16:12:44,2,38
2132,2,6401.07,2023-01-07 11:01:52,2,634
2133,2,9654.18,2023-08-18 08:19:16,4,346
2134,2,27.25,2023-06-05 10:55:23,4,70
2135,2,3943.86,2022-11-03 12:30:27,2,250
2136,2,9234.08,2023-08-23 12:04:41,3,970
2137,2,6666.51,2023-03-08 01:03:20,3,856
2138,1,5113.16,2023-10-24 03:24:53,1,356
2139,1,6123.88,2023-12-13 11:16:59,1,655
2140,2,3647.42,2023-03-03 11:52:53,3,759
2141,2,6993.39,2022-09-09 00:50:04,4,703
2142,2,3695.63,2022-11-03 03:21:41,4,318
2143,2,5250.47,2023-04-29 12:36:19,3,65
2144,2,4845.91,2022-10-25 14:08:06,4,415
2145,2,7535.24,2024-01-01 06:03:15,3,909
2146,1,8258.93,2023-06-19 09:55:30,1,495
2147,2,5039.14,2023-02-01 18:34:32,5,178
2148,2,6752.32,2022-12-29 06:50:59,2,169
2149,2,9391.86,2022-09-22 23:42:12,4,461
2150,2,8679.41,2023-06-12 08:40:23,4,901
2151,2,1093.77,2022-09-01 06:20:02,5,394
2152,2,488.75,2023-01-09 00:55:10,2,157
2153,2,5141.77,2023-02-06 18:40:15,4,104
2154,2,2055.79,2023-06-24 22:01:59,2,558
2155,2,8307.29,2022-08-31 20:39:37,4,436
2156,2,3278.11,2023-11-09 07:55:55,7,897
2157,2,3622.80,2023-04-01 21:20:53,3,975
2158,2,4647.89,2023-02-05 10:36:59,5,439
2159,2,4606.47,2023-04-29 00:15:38,6,665
2160,2,9917.69,2023-02-03 07:32:13,3,467
2161,2,4114.39,2023-11-04 22:02:46,2,910
2162,2,7537.76,2023-01-30 19:55:33,6,126
2163,2,3425.32,2023-08-16 12:39:26,4,829
2164,2,3183.50,2022-08-15 14:04:39,4,525
2165,2,9441.09,2022-10-04 20:45:59,2,513
2166,2,267.95,2023-01-26 10:31:18,2,682
2167,2,7319.78,2023-04-18 05:47:04,6,131
2168,2,1059.74,2023-11-11 02:39:28,3,59
2169,2,5377.06,2024-01-07 15:21:28,2,833
2170,1,6593.60,2022-09-21 22:43:17,1,223
2171,2,6196.64,2023-12-07 11:13:48,2,447
2172,2,1988.97,2023-09-02 06:32:41,4,259
2173,2,7918.33,2023-05-05 22:36:02,3,295
2174,2,1536.08,2023-11-11 20:51:49,3,969
2175,1,3496.60,2022-12-20 01:13:40,1,952
2176,2,465.17,2024-01-15 12:04:06,2,478
2177,2,8907.97,2023-02-03 20:57:57,3,69
2178,2,6796.06,2022-09-18 18:07:24,3,850
2179,2,9911.99,2022-10-18 14:14:57,2,456
2180,2,6585.59,2023-10-30 21:34:12,3,974
2181,2,446.20,2022-09-21 18:35:29,3,299
2182,2,1896.29,2023-04-08 17:22:17,3,280
2183,2,1435.05,2022-11-11 10:15:09,2,933
2184,2,3353.18,2023-02-15 10:53:11,4,718
2185,2,585.26,2023-04-21 14:33:55,2,968
2186,2,6094.87,2023-12-11 18:11:18,3,750
2187,2,709.29,2023-05-02 13:06:07,3,257
2188,2,8157.52,2023-10-27 09:34:09,4,704
2189,2,3053.78,2023-03-30 23:58:48,4,412
2190,2,7091.81,2023-12-28 04:22:06,2,826
2191,2,8631.03,2024-01-01 01:13:25,4,476
2192,2,9725.80,2022-09-22 00:11:31,3,388
2193,2,2783.96,2022-09-05 12:46:41,2,978
2194,1,4354.81,2023-05-26 11:38:36,1,764
2195,2,7750.15,2023-07-26 12:04:36,9,144
2196,2,6096.73,2022-08-16 17:53:48,5,153
2197,1,6281.50,2023-04-07 20:15:13,1,625
2198,2,6279.56,2023-01-13 19:04:44,3,927
2199,2,5838.24,2023-08-29 20:32:41,3,597
2200,2,1288.00,2022-11-13 09:37:25,6,607
2201,2,6609.64,2023-04-21 02:21:13,2,446
2202,1,6436.73,2023-04-06 21:15:51,1,611
2203,1,1592.60,2023-11-15 04:25:44,1,159
2204,2,7161.15,2022-10-14 20:25:24,3,329
2205,1,8683.03,2023-01-08 02:30:55,1,300
2206,2,9350.29,2023-02-21 05:14:49,2,924
2207,2,2581.66,2023-04-23 10:53:20,5,118
2208,2,9969.34,2024-01-03 06:06:04,4,719
2209,2,9686.43,2023-07-21 12:39:15,3,369
2210,1,5943.57,2023-01-20 10:49:58,1,841
2211,2,2443.99,2023-04-17 17:59:10,2,627
2212,2,5753.38,2023-02-14 13:48:28,2,522
2213,2,173.97,2023-11-29 11:05:21,3,979
2214,2,6964.23,2023-06-16 11:25:33,3,734
2215,2,7343.85,2023-01-17 05:46:16,3,963
2216,2,2042.25,2024-02-10 12:45:03,4,378
2217,1,633.23,2023-06-30 06:34:52,1,459
2218,2,389.99,2023-04-10 21:22:08,4,42
2219,2,4023.48,2023-02-02 09:57:04,4,849
2220,2,6475.94,2023-06-26 14:30:59,5,612
2221,2,9790.90,2023-02-19 09:46:01,3,101
2222,2,2386.16,2023-07-29 01:01:07,4,367
2223,2,2202.10,2023-08-02 06:54:24,6,192
2224,2,1566.33,2022-11-08 21:36:09,3,66
2225,2,3452.60,2023-12-24 00:20:34,3,430
2226,1,8861.38,2022-07-25 00:34:21,1,559
2227,2,2122.90,2022-11-29 10:14:15,3,585
2228,2,5183.82,2022-09-22 04:36:54,2,941
2229,2,6730.78,2022-09-18 23:20:35,2,649
2230,2,4332.55,2023-04-01 19:04:46,4,565
2231,2,3117.09,2023-08-14 13:31:26,4,851
2232,1,2587.71,2023-03-22 18:19:52,1,158
2233,2,4528.38,2023-01-03 20:12:43,3,80
2234,2,6987.98,2023-10-31 04:41:18,5,322
2235,2,9968.63,2022-12-20 07:09:09,2,529
2236,1,3172.67,2022-10-03 21:12:15,1,134
2237,2,4555.51,2023-04-28 12:20:04,3,505
2238,2,6516.95,2023-12-18 06:25:43,4,750
2239,2,6903.16,2023-01-18 07:50:01,4,927
2240,2,2444.67,2022-10-04 12:44:11,3,168
2241,2,1706.78,2022-09-01 12:03:57,3,723
2242,2,1719.57,2023-06-20 21:08:39,3,601
2243,2,1473.43,2022-10-04 07:53:45,4,349
2244,1,2644.38,2023-08-08 18:44:48,1,21
2245,1,2171.37,2022-10-14 00:14:21,1,424
2246,2,4157.50,2023-04-04 01:47:00,4,692
2247,2,7944.54,2023-04-24 15:52:34,4,450
2248,2,6035.32,2023-09-30 05:45:18,6,317
2249,2,3117.56,2023-12-19 18:09:12,6,28
2250,2,9555.41,2022-09-29 09:21:38,2,945
2251,2,9113.66,2023-03-09 20:08:09,3,689
2252,2,9150.57,2023-01-22 14:47:39,5,163
2253,2,4450.30,2022-12-18 19:56:17,2,309
2254,2,5510.54,2024-01-17 19:15:41,2,374
2255,2,6666.64,2023-05-04 06:47:45,4,937
2256,2,9269.94,2023-03-28 05:49:46,6,123
2257,2,9130.26,2023-09-27 02:16:13,2,793
2258,2,4748.54,2023-03-11 23:10:55,3,693
2259,2,4058.94,2023-12-13 03:44:46,2,174
2260,2,9486.34,2023-11-03 22:41:47,5,986
2261,2,1599.23,2022-12-06 19:35:14,3,914
2262,2,9926.80,2023-10-28 13:33:31,5,639
2263,2,3998.84,2023-10-25 15:18:54,2,310
2264,2,1310.93,2023-02-25 13:13:08,4,521
2265,2,226.96,2023-05-24 06:23:59,5,690
2266,2,5481.39,2023-01-21 09:20:32,2,41
2267,1,2732.10,2022-10-08 03:18:51,1,377
2268,2,1157.56,2023-01-19 17:46:41,4,877
2269,2,8026.84,2022-11-01 09:38:03,4,878
2270,2,8867.19,2023-01-31 12:50:45,4,243
2271,2,8618.32,2022-08-02 21:37:12,2,810
2272,2,7703.34,2023-12-08 04:25:54,3,25
2273,2,1978.65,2022-09-08 13:39:11,3,527
2274,2,6153.16,2023-02-09 10:10:38,2,304
2275,2,5039.33,2023-03-15 03:14:26,3,470
2276,2,3229.06,2023-11-29 08:52:05,3,55
2277,2,1749.95,2023-03-29 11:25:56,4,602
2278,1,7534.89,2023-12-09 13:16:11,1,358
2279,2,1845.13,2023-12-16 21:25:46,2,655
2280,2,5992.11,2023-01-19 22:37:13,4,788
2281,1,417.04,2022-08-26 09:15:57,1,39
2282,2,4557.12,2023-09-17 21:42:41,2,706
2283,2,6015.15,2023-12-14 18:48:31,5,477
2284,2,3179.56,2023-03-16 22:20:43,3,13
2285,2,8396.87,2023-04-30 01:48:04,4,645
